,CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
2033,efe375a9-f55e-4b5c-8eab-a5574dea7d4d,55.0,Male,57,None,Yes,No,Month-to-month,Electronic check,36.04,2056.7,No,Yes,No,No,No
2034,5a7f6314-159a-4d76-acde-2b1ea64b3a8a,49.0,Male,47,Fiber optic,Yes,No,Two year,Mailed check,24.81,1167.05,No,Yes,No,No,No
2035,d998a09e-9bc0-4d94-a916-9712863552ac,28.0,Male,54,None,Yes,Yes,Month-to-month,Bank transfer,80.58,4352.98,No,No,Yes,No,No
2036,f6d02394-09f3-45fe-8d87-51e2a90d8419,62.0,Male,3,Fiber optic,No,Yes,Month-to-month,Bank transfer,61.07,195.04,Yes,No,Yes,No,No
2037,6cb79f28-6cb5-4038-afd4-5b3cb51b120f,42.0,Female,53,DSL,No,Yes,Two year,Mailed check,110.91,5866.18,Yes,Yes,Yes,No,No
2038,0077612c-d60a-4e3f-ab66-51555a982f66,,Female,31,Fiber optic,Yes,Yes,Two year,Electronic check,54.96,1700.57,No,No,No,No,No
2039,bac6fb12-b6bc-4a5d-aef5-951d53bc5777,55.0,Female,69,DSL,No,Yes,Two year,Electronic check,61.05,4215.83,No,No,No,Yes,No
2040,dee36416-59d3-40fe-b1ba-5c69ed95a47e,58.0,Female,33,Fiber optic,Yes,Yes,Month-to-month,,72.6,2379.97,Yes,Yes,Yes,No,No
2041,deb563cf-e2a9-4aef-89b9-092733c21a2d,25.0,Male,50,Fiber optic,Yes,Yes,One year,Mailed check,99.64,4995.83,Yes,Yes,No,No,No
2042,7ec21fd9-b47f-4dac-80bd-1e9d0837e737,28.0,Male,16,Fiber optic,Yes,Yes,Month-to-month,Electronic check,46.83,751.83,Yes,Yes,Yes,Yes,No
2043,6311e7d6-8459-42a1-8e28-959a1de481c2,39.0,Female,39,Fiber optic,Yes,No,Month-to-month,Credit card,114.18,4462.59,Yes,Yes,No,No,No
2044,54d257c0-9afd-46b4-a170-b33176104843,68.0,Female,46,Fiber optic,Yes,Yes,Month-to-month,Electronic check,73.99,3414.74,Yes,No,No,No,No
2045,0ca0498f-3ceb-4fad-afa2-ae6daa4f0af4,41.0,Female,47,None,No,Yes,Month-to-month,Credit card,104.1,4896.82,Yes,Yes,No,Yes,No
2046,8100ef35-1cdb-4b32-a564-5dd6886a5072,58.0,Female,44,DSL,No,Yes,Month-to-month,Electronic check,72.56,3170.31,Yes,Yes,Yes,No,No
2047,20badb04-1813-4af5-937d-c84723ed91f4,34.0,Female,9,Fiber optic,Yes,Yes,Two year,Electronic check,97.2,876.28,Yes,Yes,No,Yes,Yes
2048,922a8c57-76d3-4baf-ace4-72632b5865ad,,Male,50,DSL,No,Yes,Month-to-month,Mailed check,25.14,1259.12,Yes,Yes,Yes,Yes,No
2049,fcd5c3d3-fa38-436a-98e6-0d539bea3445,63.0,Male,60,Fiber optic,Yes,No,Two year,Electronic check,99.92,5984.33,No,No,No,No,No
2050,9b3ddbdb-fa6c-4e75-9cd8-597cfadb7c9e,49.0,Male,15,DSL,Yes,No,Month-to-month,Credit card,72.4,1068.1,No,Yes,No,No,No
2051,d40e8152-c3f0-45dc-b8e3-bb6b82b1256b,32.0,Female,36,Fiber optic,No,Yes,Month-to-month,Electronic check,64.94,2342.46,No,Yes,No,Yes,No
2052,56c6621f-7ae8-4be3-9d3a-e832b1543d4b,33.0,Female,63,DSL,Yes,No,One year,,31.16,1950.59,No,No,No,No,No
2053,32e0bccd-14d9-4912-812d-d186f351768d,,Female,69,DSL,Yes,Yes,One year,Credit card,94.16,6517.65,No,Yes,No,Yes,No
2054,3ed20a98-d092-42c3-bb4b-5cf6364cea14,45.0,Female,41,None,Yes,No,Month-to-month,Electronic check,33.12,1360.55,Yes,Yes,No,Yes,No
2055,cfcef6bc-c8e0-4c0c-96ab-1e40998d3ea4,37.0,Male,24,DSL,Yes,No,Two year,Electronic check,39.23,955.04,Yes,Yes,Yes,Yes,No
2056,71666835-a6b1-4132-bbd4-cf26d490be15,50.0,Male,49,Fiber optic,Yes,Yes,Month-to-month,Electronic check,32.64,1599.67,No,Yes,Yes,Yes,No
2057,04a00b3e-8c1a-4c6b-95c2-7d84b6bf9267,27.0,Female,18,DSL,Yes,No,Two year,Mailed check,20.66,379.4,No,Yes,No,Yes,No
2058,32ace959-69df-4649-90f3-4d4c32e5c895,57.0,Male,7,Fiber optic,Yes,No,Month-to-month,Electronic check,86.19,603.86,Yes,Yes,Yes,No,Yes
2059,c3e55fbc-fb4c-427e-b5e9-c60d667edbc3,49.0,Male,4,Fiber optic,Yes,No,Two year,Mailed check,47.08,198.38,No,Yes,No,Yes,No
2060,792b3a06-6f86-483a-ab30-52579c8ea4ae,67.0,Female,69,Fiber optic,Yes,No,Month-to-month,Credit card,34.95,2391.17,Yes,No,No,Yes,No
2061,638f7e34-9aa8-4fa3-9795-a5c60d4c3d09,50.0,Female,60,DSL,Yes,No,Two year,Credit card,52.0,3128.88,Yes,Yes,No,No,No
2062,3cd9083f-aadb-4a79-893e-bff5a01f58e3,19.0,Female,55,Fiber optic,No,Yes,One year,Electronic check,69.91,3851.74,Yes,No,No,Yes,No
2063,2cb761ce-949e-4a3e-964d-b7e37753a861,50.0,Female,16,Fiber optic,Yes,No,Month-to-month,Electronic check,70.34,1123.9,Yes,Yes,No,No,No
2064,7a4c7997-1482-452b-8866-2a32ab753269,50.0,Female,29,Fiber optic,Yes,No,Two year,Electronic check,56.72,1640.79,Yes,No,Yes,No,No
2065,c02d0cbd-20f3-497e-a6dc-a57c10ef7532,58.0,Female,23,Fiber optic,Yes,No,Month-to-month,Mailed check,69.49,1595.28,No,No,No,Yes,No
2066,6a3e70e3-eed7-4b57-a9fa-a7397ae4be84,30.0,Male,14,Fiber optic,Yes,No,Month-to-month,Electronic check,62.73,881.05,Yes,Yes,No,No,No
2067,54e272b7-3044-4761-830d-35c027c75b81,47.0,Male,49,DSL,Yes,Yes,Two year,,102.27,5023.37,Yes,No,No,Yes,No
2068,8cbeb1e5-074e-4543-b7c0-f8cf40f8652b,50.0,Female,33,DSL,Yes,Yes,Month-to-month,Bank transfer,22.96,752.34,Yes,No,Yes,Yes,No
2069,a4b8967d-92cc-4b2c-bda8-2b3fb624d9b1,30.0,Male,25,DSL,No,Yes,Month-to-month,Electronic check,106.8,2652.98,No,Yes,No,Yes,No
2070,ce87d998-343e-4792-938b-770e9f082fe2,69.0,Female,21,DSL,Yes,Yes,Month-to-month,,44.39,957.04,No,No,Yes,No,No
2071,45ed8788-8b1f-47a0-8b72-c625dcd3b5bf,,Female,17,DSL,Yes,Yes,Two year,Electronic check,92.18,1573.78,Yes,Yes,Yes,No,No
2072,44ca000d-f247-4a50-823f-091659b346da,39.0,Female,23,Fiber optic,Yes,No,Month-to-month,Electronic check,60.5,1387.59,Yes,Yes,No,No,No
2073,f3c94e90-399c-4a18-bccc-3327ebd155f4,56.0,Female,57,Fiber optic,Yes,No,Month-to-month,Electronic check,49.43,2829.4,Yes,No,Yes,No,No
2074,86130047-0223-446a-a2e4-d215a4d9513f,19.0,Male,58,None,Yes,No,One year,Electronic check,81.53,4738.08,No,Yes,No,No,No
2075,26c0d327-779b-4b71-8739-dc8e473973d1,55.0,Female,14,DSL,Yes,Yes,Two year,Bank transfer,96.89,1361.38,Yes,No,No,Yes,No
2076,e4035f7b-04c7-48f6-839c-842b5a748e51,56.0,Male,20,Fiber optic,No,No,Two year,Mailed check,64.99,1295.03,Yes,No,Yes,No,No
2077,61544f05-cc88-406a-9fad-7afe78d86645,43.0,Female,30,None,Yes,No,One year,Electronic check,66.66,2006.47,Yes,No,No,No,No
2078,5adfaff4-7d64-4f7c-b855-41e67a8217b2,63.0,Female,19,Fiber optic,No,No,One year,Credit card,25.89,502.81,Yes,Yes,Yes,No,No
2079,9757b1ef-5854-4233-bf5c-f72d9fe91ea4,67.0,Female,53,DSL,Yes,Yes,Month-to-month,Mailed check,112.4,5940.0,No,No,No,Yes,No
2080,326bca71-d1d6-4338-ba8e-573fc6af8635,32.0,Male,56,DSL,Yes,Yes,Month-to-month,Electronic check,104.69,5864.88,Yes,Yes,Yes,No,No
2081,7f028591-2d09-4719-a7ec-fffacf16cda7,51.0,Female,23,DSL,Yes,No,One year,Electronic check,59.8,1378.38,Yes,Yes,Yes,Yes,No
2082,0c1db767-43f4-43ca-aaeb-83f03acbad28,59.0,Female,62,Fiber optic,Yes,Yes,Two year,Mailed check,96.5,5985.66,No,No,No,No,No
2083,6e3b1e21-c296-472b-a917-9932ee462e85,61.0,Female,33,Fiber optic,No,No,One year,Credit card,51.33,1694.35,No,No,No,Yes,No
2084,1c8fb3a4-669a-42eb-bb69-d02595ffe796,66.0,Male,18,DSL,Yes,No,Month-to-month,Mailed check,93.04,1686.58,Yes,Yes,No,No,No
2085,dc5ad415-4f50-4eeb-bb6c-8ae9e65111ce,57.0,Male,33,DSL,Yes,No,Month-to-month,Credit card,71.67,2363.0,No,No,Yes,Yes,No
2086,7d22bba6-2e23-4212-8bf6-d39f99af5ad9,28.0,Male,32,Fiber optic,No,No,One year,Mailed check,66.08,2114.53,No,Yes,Yes,No,No
2087,e349bcaf-a16f-4e83-b4be-14459b4de84b,20.0,Female,61,Fiber optic,No,No,One year,Mailed check,25.65,1567.81,Yes,No,No,Yes,No
2088,0f4c57b6-5237-45cf-a572-84b1cdd4ecc5,23.0,Male,54,Fiber optic,No,No,One year,Mailed check,116.54,6291.38,Yes,No,No,No,No
2089,658d0f68-2504-4350-a29f-7fb7f38f3130,26.0,Female,17,Fiber optic,No,Yes,Month-to-month,Bank transfer,103.74,1749.72,Yes,Yes,Yes,No,No
2090,215480e6-9bf7-4862-a3e0-4d27730a7cc9,23.0,Male,19,Fiber optic,Yes,Yes,Month-to-month,Electronic check,99.34,1889.6,Yes,Yes,No,Yes,No
2091,27e0ec23-25b9-4c90-938e-d2bb4aa4fbc1,26.0,Male,70,DSL,No,Yes,Two year,Credit card,50.49,3536.55,Yes,No,Yes,No,No
2092,c3f14ce6-20c8-4951-aa3b-7422b03c1769,56.0,Female,34,Fiber optic,Yes,Yes,One year,Electronic check,48.96,1660.99,No,Yes,Yes,Yes,No
2093,87a5534d-28e7-469e-acc5-8e6fcd4d7266,48.0,Male,25,Fiber optic,No,Yes,Month-to-month,Mailed check,77.32,1931.68,No,No,No,No,No
2094,97daccbd-d90e-48d0-b6bc-ca3cb56a011d,49.0,Female,68,None,No,Yes,Month-to-month,Mailed check,104.62,7082.36,Yes,Yes,Yes,No,No
2095,4c203e32-759f-4fee-ab59-ccec5b070a8d,58.0,Female,11,DSL,Yes,No,Two year,Bank transfer,113.46,1260.14,Yes,Yes,Yes,Yes,Yes
2096,24bb893f-48e4-45c6-abc0-778df090914e,67.0,Male,16,Fiber optic,No,Yes,Two year,Electronic check,46.89,759.25,Yes,Yes,Yes,No,No
2097,c38b8e0d-a163-46fb-a46d-a9a3f79b612d,29.0,Female,61,Fiber optic,Yes,Yes,Month-to-month,Mailed check,80.74,4911.76,No,Yes,No,Yes,No
2098,95dd41fc-ea89-439c-a604-aaf9dd0377a1,25.0,Female,7,Fiber optic,Yes,No,Month-to-month,Mailed check,92.39,639.98,No,No,Yes,Yes,Yes
2099,f2c94f95-f60b-4dfa-8c01-88da2785d391,25.0,Male,16,DSL,Yes,No,Month-to-month,Bank transfer,42.64,696.73,Yes,Yes,No,Yes,No
2100,beaae0ca-27b6-46e8-baf9-4a2c4236c4ce,67.0,Male,16,Fiber optic,No,No,Month-to-month,Bank transfer,60.75,960.45,No,No,No,Yes,No
2101,8eaf8eed-66d2-44bf-b495-044b1664b4c9,45.0,Female,40,None,Yes,No,One year,Bank transfer,38.75,1554.78,Yes,No,Yes,No,No
2102,7a4e77fa-626b-4e01-b0e8-051fe9f87c70,37.0,Male,12,Fiber optic,Yes,Yes,Month-to-month,,89.89,1073.76,No,Yes,No,No,No
2103,55318f4e-30fc-4f0a-bf16-8df730232389,64.0,Female,35,Fiber optic,Yes,Yes,One year,Credit card,106.38,3727.4,Yes,No,No,No,No
2104,bc65fb7d-ca91-43c6-a4de-0393b3d8a07e,24.0,Female,21,DSL,No,Yes,One year,Credit card,107.75,2263.25,Yes,No,Yes,Yes,No
2105,6f6afac9-dec7-4a1f-8d64-be4f0b5a07c3,28.0,Male,50,DSL,Yes,Yes,Month-to-month,Electronic check,87.01,4347.67,Yes,No,Yes,No,No
2106,5469fa0d-3131-45b9-bc36-3d86813bebcf,37.0,Male,43,Fiber optic,No,Yes,Month-to-month,Electronic check,54.72,2356.85,No,No,Yes,Yes,No
2107,13dc05e0-1b6d-49c3-b7b0-86101076ee2c,33.0,Male,17,None,No,No,Month-to-month,,86.1,1458.77,No,Yes,No,Yes,No
2108,75bc5252-bfea-4874-8808-005aafdb5c0c,21.0,Male,32,None,Yes,Yes,Month-to-month,Mailed check,106.43,3387.92,No,No,No,No,No
2109,cbe7dff8-423d-4579-9a71-fd9381bff1e2,23.0,Female,41,Fiber optic,Yes,Yes,Month-to-month,Credit card,82.59,3376.91,Yes,Yes,Yes,No,No
2110,1412038e-4f3e-4463-a7c4-6c35123182ee,39.0,Female,6,Fiber optic,No,Yes,One year,Bank transfer,61.29,357.26,Yes,Yes,No,No,No
2111,9b9c636c-46b9-4bd6-bced-f2f0f906ac74,43.0,Male,27,None,No,No,Two year,Credit card,111.98,30074.2,Yes,No,No,No,No
2112,738d7fac-80c7-4fbe-b4b5-4e96e96c8091,20.0,Male,20,Fiber optic,No,Yes,One year,Electronic check,103.52,2074.09,No,Yes,Yes,Yes,No
2113,c7993cca-ef28-450f-9087-f8e8c3ab8d4f,58.0,Female,25,Fiber optic,Yes,Yes,Two year,Mailed check,108.24,2704.27,No,No,No,Yes,No
2114,5095d08e-6356-49d5-8773-4bad50667465,59.0,Female,66,DSL,No,Yes,One year,Electronic check,110.32,7284.66,No,Yes,Yes,No,No
2115,0b816ecf-b1f7-48c5-a027-2c0dbe5486b5,31.0,Female,9,Fiber optic,Yes,Yes,One year,Electronic check,59.38,539.63,No,Yes,No,No,No
2116,efbc3880-dfb6-4faf-9d02-b506caa69946,28.0,Female,53,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,105.96,5623.44,No,Yes,Yes,Yes,No
2117,6336e2e4-9b5e-4aab-9ede-8d81ea9032a6,35.0,Male,61,None,No,Yes,Two year,Electronic check,77.03,4702.9,No,No,No,No,No
2118,28a4a0fb-6096-4883-9dc9-7f4b53881dc9,29.0,Female,38,Fiber optic,Yes,Yes,Month-to-month,,23.82,895.36,Yes,Yes,Yes,No,No
2119,fca44c5e-3b2d-44f2-b5ba-ebea0d545391,40.0,Female,3,DSL,No,No,Month-to-month,Bank transfer,83.58,256.54,No,Yes,No,No,Yes
2120,7432e49c-50be-42b3-a21e-79d20c449031,29.0,Male,70,Fiber optic,Yes,Yes,Month-to-month,Credit card,67.06,4696.42,No,No,Yes,Yes,No
2121,08041b93-98fc-46cc-bfae-4802f042d2ba,30.0,Female,55,None,No,No,Two year,Electronic check,47.52,2635.5,Yes,Yes,No,No,No
2122,48c5e32f-231e-42c0-be39-c05574d15323,42.0,Female,1,Fiber optic,Yes,Yes,Two year,Bank transfer,117.04,117.12,No,Yes,Yes,Yes,Yes
2123,1ca916a5-2a7d-4408-92c5-5929c9f62821,62.0,Male,70,DSL,Yes,Yes,One year,Credit card,25.51,1789.53,Yes,No,Yes,Yes,No
2124,2ec9632b-ce79-4e2e-b881-40666115b55b,68.0,Male,45,DSL,No,Yes,One year,Credit card,114.59,5155.6,Yes,No,Yes,No,No
2125,454b523b-7d63-47ff-9914-189b1512041b,36.0,Male,47,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,35.93,16892.0,No,Yes,Yes,No,No
2126,39447955-58be-4297-91d7-ba7f7e5a157c,63.0,Female,26,Fiber optic,Yes,Yes,Two year,Bank transfer,57.7,1500.01,Yes,No,No,No,No
2127,886968cd-dccf-4b64-b00c-6e758a4dbf82,53.0,Female,14,Fiber optic,No,Yes,One year,Mailed check,61.72,859.73,Yes,Yes,No,Yes,No
2128,d8aec55f-a134-49c2-9b53-55fb070034e7,62.0,Male,54,DSL,Yes,No,Two year,Bank transfer,93.1,5029.17,No,Yes,No,No,No
2129,e8fe71e8-88b6-4e48-bb90-bb82114d6bdb,25.0,Male,71,None,No,No,Month-to-month,Bank transfer,41.56,2956.98,Yes,No,No,Yes,No
2130,aa8531c4-6cba-42ef-888d-7627c2c698dd,46.0,Female,46,DSL,Yes,No,Month-to-month,Bank transfer,118.61,5451.86,Yes,No,Yes,No,No
2131,1eb6428c-56fe-4bab-8959-2e202e15e79f,49.0,Male,31,DSL,Yes,Yes,Two year,Bank transfer,94.9,2950.26,No,Yes,Yes,Yes,No
2132,6f939f67-8112-41af-a2f2-0b34e6d50a09,68.0,Male,59,Fiber optic,No,No,Month-to-month,Mailed check,99.0,5848.14,Yes,Yes,No,Yes,No
2133,60208e46-91df-4886-a932-b4cc40867881,61.0,Male,29,Fiber optic,Yes,Yes,Two year,Electronic check,30.64,879.76,Yes,Yes,No,Yes,No
2134,1a5eebe2-71cf-4910-8b50-e2cd907a0a0d,35.0,Female,17,DSL,Yes,No,Month-to-month,Mailed check,67.63,1140.07,Yes,Yes,No,Yes,No
2135,fac44c2d-1c80-40d4-8a66-0f36af4dd1e7,23.0,Female,14,DSL,Yes,Yes,Two year,Electronic check,114.56,1608.32,Yes,No,Yes,No,No
2136,6939deec-f498-473b-a74c-79b1960a229b,,Female,36,DSL,No,Yes,Month-to-month,Electronic check,47.01,1686.48,Yes,No,Yes,No,No
2137,8017f460-046c-4193-99ed-675cb5e1f2db,36.0,Female,58,Fiber optic,Yes,No,One year,Electronic check,34.54,1992.86,No,Yes,Yes,Yes,No
2138,672149f9-0898-4c88-bf8f-d3b7308bc809,39.0,Female,24,Fiber optic,Yes,No,Month-to-month,Electronic check,68.54,1662.13,Yes,No,Yes,No,No
2139,2d96b069-1f6a-42f7-a972-183b0d890d96,54.0,Female,63,Fiber optic,Yes,Yes,One year,Credit card,113.04,7111.86,Yes,No,No,No,No
2140,b345e54f-ae58-42a5-be09-a52dfde0f2a5,49.0,Male,25,Fiber optic,Yes,Yes,Month-to-month,Mailed check,68.68,1701.76,No,Yes,Yes,No,No
2141,df88f0f2-ea1d-4bb9-84f0-d5076f36c1ad,58.0,Female,59,Fiber optic,Yes,Yes,Two year,Electronic check,60.48,3560.48,No,No,No,Yes,No
2142,ddce4276-7f88-4817-a369-e107a03daedd,20.0,Female,32,DSL,Yes,No,One year,Mailed check,85.03,2723.28,Yes,No,No,No,No
2143,a899f67b-712f-4c02-ba42-d46901efd973,45.0,Male,18,None,Yes,Yes,Month-to-month,,113.69,2047.16,No,Yes,No,Yes,No
2144,26fcedf2-9fc8-4cf1-a97d-5e2e04b8a9d7,27.0,Female,37,None,Yes,No,Two year,Mailed check,24.91,940.54,No,No,No,No,No
2145,37ef3fd6-aa78-48ce-a9ae-7bedc5fad994,68.0,Female,26,DSL,Yes,Yes,Month-to-month,Mailed check,35.34,911.16,No,No,Yes,No,No
2146,8f632493-d6fc-4c70-a0a1-6782e4a7fdce,52.0,Male,9,DSL,Yes,Yes,Month-to-month,Credit card,33.28,301.88,No,Yes,No,Yes,No
2147,7e9e0c63-f2b5-4c52-8769-0d540df0e3dc,46.0,Male,64,DSL,Yes,No,Month-to-month,Electronic check,28.53,1837.2,Yes,Yes,Yes,No,No
2148,aac51424-548e-47dd-b20f-5c292dcaa493,,Male,20,DSL,No,Yes,Two year,Bank transfer,50.21,997.61,Yes,No,No,Yes,No
2149,26ae5dbe-5b27-4b71-9425-201073e97971,50.0,Female,54,Fiber optic,Yes,Yes,Month-to-month,Credit card,42.93,23252.600000000002,Yes,No,Yes,Yes,No
2150,a463e52e-a766-44a9-98e2-f8ecfd67027e,24.0,Male,30,Fiber optic,Yes,Yes,Month-to-month,Credit card,74.87,2227.78,No,No,No,Yes,No
2151,37dc08be-8e13-47ca-b406-0c63615d52fb,29.0,Female,53,Fiber optic,Yes,No,Two year,Electronic check,52.73,2812.28,No,Yes,Yes,No,No
2152,19799830-39ad-4cda-b4a5-664b57fb2a15,66.0,Female,63,Fiber optic,Yes,No,Two year,Mailed check,60.52,3822.71,Yes,No,Yes,No,No
2153,4df0f712-0810-42fc-90d8-9a9b5af22fac,47.0,Female,11,Fiber optic,No,No,Month-to-month,Electronic check,114.19,1249.28,Yes,Yes,No,Yes,Yes
2154,980cf78c-413e-41ca-af79-82e7f957c7fa,38.0,Female,31,Fiber optic,No,No,One year,Mailed check,35.57,1110.97,No,Yes,No,Yes,No
2155,d10bf5f1-f6cb-4b11-93b3-d8405fd95797,48.0,Male,49,DSL,Yes,No,Two year,Electronic check,58.85,2896.78,Yes,Yes,No,Yes,No
2156,d6ff778a-5f25-4a97-a4de-f1539ce55eef,41.0,Male,19,Fiber optic,Yes,Yes,Month-to-month,Credit card,45.71,855.6,Yes,No,No,No,No
2157,af88476a-5771-45d8-a413-29280309cd3a,37.0,Female,12,Fiber optic,Yes,Yes,Two year,Electronic check,74.92,893.04,No,Yes,No,No,No
2158,d28fffc1-40fb-4dc3-872a-a40d29c5f265,54.0,Male,15,DSL,Yes,No,Month-to-month,Mailed check,93.63,1417.91,Yes,Yes,Yes,No,No
2159,253b110a-2861-4ce1-a1a0-9b3f05c839e4,21.0,Female,31,DSL,No,No,One year,Mailed check,101.7,3153.37,Yes,Yes,No,No,No
2160,98505bf2-0797-449f-9e70-f27ed171729d,45.0,Female,43,None,Yes,Yes,Month-to-month,Credit card,71.53,3080.15,Yes,Yes,No,No,No
2161,8e42877b-de23-41e5-9ee7-011e1f56e1ce,61.0,Female,37,Fiber optic,Yes,Yes,One year,Bank transfer,105.49,3903.83,No,Yes,No,Yes,No
2162,999922d5-5a3c-46af-9e91-20b639225516,37.0,Male,29,DSL,Yes,Yes,Month-to-month,Electronic check,98.51,2865.7,Yes,No,No,Yes,No
2163,07247101-b1dc-4a4e-8da8-2a1202faac74,41.0,Female,26,Fiber optic,No,Yes,One year,Electronic check,35.7,933.33,No,No,No,No,No
2164,e5e36d3f-3c6d-47b9-981b-646093b39c04,67.0,Female,2,Fiber optic,Yes,Yes,Month-to-month,Electronic check,44.54,90.14,Yes,No,No,No,No
2165,8d3e9e42-7828-477a-ab1e-982989391804,66.0,Male,15,Fiber optic,No,No,Month-to-month,Bank transfer,87.17,1286.53,No,Yes,No,No,No
2166,cac3eddd-1142-44c2-bbf6-ecad7a8adfa3,68.0,Male,4,DSL,Yes,Yes,Month-to-month,Bank transfer,117.48,476.32,Yes,Yes,No,Yes,Yes
2167,68ed6947-8f7e-42bc-97ea-d3e0e6c5666c,49.0,Male,50,None,Yes,No,Two year,Bank transfer,57.61,2887.79,Yes,No,No,Yes,No
2168,05e2c2b5-66db-4e3a-a0f0-dc194993be7f,58.0,Male,38,Fiber optic,No,No,Month-to-month,Electronic check,42.98,1620.84,No,Yes,No,No,No
2169,a13317f0-67cf-4d13-9646-7d18af981b3b,53.0,Female,23,DSL,Yes,No,Month-to-month,Bank transfer,106.91,2447.21,Yes,No,Yes,No,No
2170,2119e002-ab4c-4c5d-8ba1-3aaa5dd5c594,51.0,Male,59,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,39.96,2362.82,No,No,Yes,No,No
2171,4ce45f38-1f8b-48e0-bf51-d5e9fb39d5e9,53.0,Female,28,Fiber optic,Yes,Yes,One year,Credit card,89.74,2514.66,Yes,No,Yes,Yes,No
2172,f0c79526-81ea-4f17-bc7f-f8e8622827ba,19.0,Male,66,DSL,Yes,Yes,Month-to-month,Mailed check,23.42,1525.97,Yes,Yes,No,No,No
2173,66f1ab16-826f-429f-9d9d-f1a6e210699f,32.0,Male,8,DSL,Yes,Yes,One year,Electronic check,21.9,166.98,No,Yes,Yes,No,No
2174,ada94212-f11b-4e42-b328-86e37e284cd6,51.0,Male,29,DSL,No,Yes,Month-to-month,Electronic check,65.16,1892.78,No,Yes,No,Yes,No
2175,6e3fe00c-0e1f-455a-976b-529a990aab72,53.0,Male,11,None,Yes,No,Month-to-month,Electronic check,85.65,948.92,Yes,No,No,Yes,Yes
2176,7bd6bf97-6911-4a37-88db-135fd97f69d3,23.0,Male,18,DSL,No,Yes,Month-to-month,Bank transfer,34.24,610.48,No,No,No,No,No
2177,3086eefa-2239-4637-94de-43d90a8f7cb3,56.0,Male,55,Fiber optic,Yes,No,Two year,Bank transfer,96.39,5299.98,Yes,No,Yes,No,No
2178,d5f0be8c-7402-4805-b394-45df32c78907,59.0,Female,50,None,Yes,No,Month-to-month,Electronic check,32.87,1634.71,Yes,Yes,Yes,No,No
2179,b2ad9bb0-6488-42e4-bcb5-a002cb66d873,68.0,Male,14,DSL,Yes,No,Month-to-month,Electronic check,73.37,1040.42,Yes,No,No,No,No
2180,abeaa998-efac-4018-a7a9-30fdd60ceddd,68.0,Male,9,None,No,No,Month-to-month,,50.83,459.22,Yes,No,No,Yes,No
2181,52290c89-3247-4ded-997e-2c8b7f8652b4,29.0,Male,11,None,No,Yes,One year,Credit card,95.23,1040.85,Yes,Yes,No,Yes,Yes
2182,bdcef7d1-ee73-47d8-93d4-b1e885ffcd4a,20.0,Male,63,None,No,No,Month-to-month,,100.41,6314.27,No,Yes,No,No,No
2183,41270c74-547b-4d76-8ec5-e1c55547d0d1,62.0,Female,67,DSL,Yes,Yes,Two year,Electronic check,26.61,1770.2,Yes,No,No,No,No
2184,90cfdbde-ae04-43a1-85bf-f0c34abe0822,35.0,Male,53,Fiber optic,Yes,No,Month-to-month,Electronic check,39.26,2098.9,Yes,Yes,Yes,No,No
2185,ea100e68-ea6e-4a59-849f-70f43efc9329,57.0,Male,39,Fiber optic,Yes,Yes,Month-to-month,Mailed check,109.26,4259.4,No,Yes,No,Yes,No
2186,2347b671-3bdb-4af4-8905-0d5b49fb2bc3,38.0,Male,56,None,No,Yes,Month-to-month,Bank transfer,61.56,3443.36,Yes,Yes,No,Yes,No
2187,6802af5c-4bb0-4eff-9c4e-e43607437adc,32.0,Male,28,DSL,Yes,Yes,One year,Credit card,67.67,1892.63,Yes,No,Yes,Yes,No
2188,f570c172-12c1-4513-988c-6354be39bd79,,Female,39,Fiber optic,Yes,Yes,One year,Electronic check,36.8,1428.9,Yes,Yes,No,Yes,No
2189,9ab856cb-697b-48fc-b55d-5f797e2ac23c,52.0,Male,25,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,119.49,2986.18,Yes,Yes,No,No,No
2190,94f70fb7-4b70-4bde-aa03-8b3067cdaf27,43.0,Female,21,DSL,Yes,Yes,Two year,Electronic check,112.3,2358.65,Yes,No,Yes,No,No
2191,c03adcde-5119-4b06-8504-3090952ce639,25.0,Male,10,Fiber optic,Yes,No,Month-to-month,Credit card,20.2,202.15,Yes,No,No,Yes,No
2192,e815d2f8-d4ae-40a7-b689-4117835584fb,53.0,Female,43,Fiber optic,No,Yes,One year,Electronic check,75.07,3215.38,No,No,No,No,No
2193,6d9fa824-2044-4ab8-b8cd-84e4f601988f,65.0,Female,15,Fiber optic,Yes,Yes,Month-to-month,Electronic check,107.23,1617.37,No,Yes,No,No,No
2194,47e64557-6da0-43d5-b549-180dc16ae8f2,47.0,Male,48,Fiber optic,No,Yes,Month-to-month,Mailed check,63.05,3020.87,No,No,Yes,Yes,No
2195,da359334-3105-4b28-942d-09959e70d9d1,,Male,21,None,No,Yes,Two year,Electronic check,63.68,1330.69,No,No,Yes,No,No
